"H","2025/09/11"
"D","2025/08/05","482360","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150488","","パーチバター（無塩）よつ葉","４５０ｇ","30.00","C/S","918.00","1.00","個","918","0","918","","外税","2967","0","0","0","0","2967","2025/08/04","2025/08/05","2025/08/05","2025/08/05","1672575291","1","2025/08/04","16:38","2025/08/06","13:58"
"D","2025/08/05","482360","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","67893517","","ＢＬＡＮＣ１８　１Ｌ","１Ｌ","12.00","C/S","883.00","1.00","本","883","0","883","","外税","","","","","","","2025/08/04","2025/08/05","2025/08/05","2025/08/05","1672575291","2","2025/08/04","16:38","2025/08/06","13:58"
"D","2025/08/05","482360","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150519","","北海道フレッシュクリーム３８％　１Ｌ","１Ｌ","1.00","本","1166.00","1.00","本","1166","0","1166","","外税","","","","","","","2025/08/04","2025/08/05","2025/08/05","2025/08/05","1672575291","3","2025/08/04","16:38","2025/08/06","13:58"
"D","2025/08/05","482375","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","前島　瑞","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","87614975","","アサヒ ドライゼロ 小瓶 334ML","334ML× 1本","30.00","本","167.00","1.00","本","167","0","167","","外税","167","0","0","0","0","167","2025/08/04","2025/08/05","2025/08/05","2025/08/05","1672609711","1","2025/08/04","17:33","2025/08/06","13:58"
"D","2025/08/05","482389","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","85558038","","シーソルトフレーク　スモーク","","0.00","本","1100.00","1.00","PC","1100","0","1100","","外税","3820","0","0","0","0","3820","2025/08/04","2025/08/05","2025/08/05","2025/08/05","1672635973","1","2025/08/04","18:34","2025/08/06","13:58"
"D","2025/08/05","482389","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","91617797","","オニオンソテーダイス　30％","1kg","0.00","PC","740.00","2.00","PC","1480","0","1480","","外税","","","","","","","2025/08/04","2025/08/05","2025/08/05","2025/08/05","1672635973","2","2025/08/04","18:34","2025/08/06","13:58"
"D","2025/08/05","482389","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66391836","","ジュリアーノ　トリュフパウダー","30g","1.00","本","1240.00","1.00","本","1240","0","1240","","外税","","","","","","","2025/08/04","2025/08/05","2025/08/05","2025/08/05","1672635973","3","2025/08/04","18:34","2025/08/06","13:58"
"D","2025/08/05","482392","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","65367627","","その他（食品以外の商品）","","0.00","未指定","0.00","0.00","個","0","0","0","","外税","8300","0","0","0","0","8300","2025/08/04","2025/08/05","2025/08/05","2025/08/05","1672639753","1","2025/08/04","18:45","2025/08/06","13:58"
"D","2025/08/05","482392","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56863232","","オススメ鮮魚情報","鮎苦うるか","0.00","未指定","1900.00","1.00","PC","1900","0","1900","","外税","","","","","","","2025/08/04","2025/08/05","2025/08/05","2025/08/05","1672639753","2","2025/08/04","18:45","2025/08/06","13:58"
"D","2025/08/05","482392","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56863232","","オススメ鮮魚情報","あゆ　１２入","0.00","未指定","220.00","10.00","本","2200","0","2200","","外税","","","","","","","2025/08/04","2025/08/05","2025/08/05","2025/08/05","1672639753","3","2025/08/04","18:45","2025/08/06","13:58"
"D","2025/08/05","482392","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56863232","","オススメ鮮魚情報","生ムキ甘えび","0.00","未指定","1400.00","3.00","PC","4200","0","4200","","外税","","","","","","","2025/08/04","2025/08/05","2025/08/05","2025/08/05","1672639753","4","2025/08/04","18:45","2025/08/06","13:58"
"D","2025/08/05","482438","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596779","","カボス","","0.00","個","200.00","1.00","個","200","16","216","","外税","1635","130","0","0","0","1765","2025/08/04","2025/08/04","2025/08/05","2025/08/05","1672712317","1","2025/08/04","21:48","2025/08/06","13:58"
"D","2025/08/05","482438","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597082","","水ナス","","0.00","個","200.00","3.00","個","600","48","648","","外税","","","","","","","2025/08/04","2025/08/04","2025/08/05","2025/08/05","1672712317","2","2025/08/04","21:48","2025/08/06","13:58"
"D","2025/08/05","482438","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597037","","レモン","","0.00","個","75.00","3.00","個","225","18","243","","外税","","","","","","","2025/08/04","2025/08/04","2025/08/05","2025/08/05","1672712317","3","2025/08/04","21:48","2025/08/06","13:58"
"D","2025/08/05","482438","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","120599633","","レモンタイム","","0.00","PC","250.00","1.00","PC","250","20","270","","外税","","","","","","","2025/08/04","2025/08/04","2025/08/05","2025/08/05","1672712317","4","2025/08/04","21:48","2025/08/06","13:58"
"D","2025/08/05","482438","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597028","","クレソン","","0.00","束","180.00","2.00","束","360","28","388","","外税","","","","","","","2025/08/04","2025/08/04","2025/08/05","2025/08/05","1672712317","5","2025/08/04","21:48","2025/08/06","13:58"
"D","2025/08/05","483368","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","前島　瑞","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950670","","アサヒ  スーパードライ  中　500ML","500ML×20","1.00","本","288.00","5.00","本","1440","0","1440","","外税","1440","0","0","0","0","1440","","2025/08/05","2025/08/05","2025/08/05","1674407293","1","","","2025/08/08","12:58"
"D","2025/08/06","484106","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","前島　瑞","","株式会社ヴィントナーズ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","200408930","","BIFACE（DESPAGNE）","750ml","0.00","未指定","1680.00","12.00","本","20160","0","20160","","外税","20160","0","0","0","0","20160","","2025/08/05","2025/08/06","2025/08/06","1675935723","1","","","2025/08/14","10:59"
"D","2025/08/06","488974","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","前島　瑞","","株式会社愛宕小西","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","204680397","","CH.ラトゥール　マルティヤック　ブラン　１１","","0.00","未指定","5480.00","3.00","本","16440","0","16440","","外税","16440","0","0","0","0","16440","","2025/08/06","2025/08/06","2025/08/06","1685920757","1","","","2025/09/06","13:49"
"D","2025/08/07","482750","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","58859392","","ＮＥＷサワークリーム　２００ｇ","２００ｇ","12.00","C/S","470.00","1.00","個","470","0","470","","外税","715","0","0","0","0","715","2025/08/06","2025/08/06","2025/08/07","2025/08/07","1673430586","1","2025/08/06","15:16","2025/08/08","12:58"
"D","2025/08/07","482750","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150496","","牛乳","１Ｌ　成分無調整","12.00","C/S","245.00","1.00","本","245","0","245","","外税","","","","","","","2025/08/06","2025/08/06","2025/08/07","2025/08/07","1673430586","2","2025/08/06","15:16","2025/08/08","12:58"
"D","2025/08/07","482813","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","前島　瑞","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66177757","","ナフキン","","0.00","未指定","35.00","21.00","枚","735","0","735","","外税","870","0","0","0","0","870","","2025/08/07","2025/08/07","2025/08/07","1673542294","1","","","2025/08/08","12:58"
"D","2025/08/07","482813","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","前島　瑞","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66106839","","Ｙシャツ","","0.00","枚","135.00","1.00","枚","135","0","135","","外税","","","","","","","","2025/08/07","2025/08/07","2025/08/07","1673542294","2","","","2025/08/08","12:58"
"D","2025/08/07","482834","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950133","","野〆スズキ　３枚卸し","２ｋｕｐ","0.00","未指定","1800.00","2.00","kg","3600","0","3600","","外税","7208","0","0","0","0","7208","2025/08/06","2025/08/07","2025/08/07","2025/08/07","1673593229","1","2025/08/06","21:25","2025/08/08","12:58"
"D","2025/08/07","482834","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56863232","","オススメ鮮魚情報","ホウボウ","0.00","未指定","2200.00","1.64","kg","3608","0","3608","","外税","","","","","","","2025/08/06","2025/08/07","2025/08/07","2025/08/07","1673593229","2","2025/08/06","21:25","2025/08/08","12:58"
"D","2025/08/07","482836","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","151614718","","三祐　パルマラット　マスカルポーネ","500ｇ","1.00","ヶ","1230.00","1.00","ヶ","1230","0","1230","","外税","2800","0","0","0","0","2800","2025/08/06","2025/08/07","2025/08/07","2025/08/07","1673599913","1","2025/08/06","21:35","2025/08/08","12:58"
"D","2025/08/07","482836","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","170740401","","アルカン　ブリ・ド・モー　AOP","","0.00","PC","3580.00","0.00","PC","0","0","0","","外税","","","","","","","2025/08/06","2025/08/07","2025/08/07","2025/08/07","1673599913","2","2025/08/06","21:35","2025/08/08","12:58"
"D","2025/08/07","482836","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","121191409","","ファインラップ","30cm×100m","1.00","本","290.00","3.00","本","870","0","870","","外税","","","","","","","2025/08/06","2025/08/07","2025/08/07","2025/08/07","1673599913","3","2025/08/06","21:35","2025/08/08","12:58"
"D","2025/08/07","482836","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","172449809","","業務用プロ用リードペーパー","１００枚X２ロール入","1.00","PC","700.00","1.00","PC","700","0","700","","外税","","","","","","","2025/08/06","2025/08/07","2025/08/07","2025/08/07","1673599913","4","2025/08/06","21:35","2025/08/08","12:58"
"D","2025/08/07","482837","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596678","","ペパーミント","","0.00","PC","260.00","1.00","PC","260","20","280","","外税","260","20","0","0","0","280","2025/08/06","2025/08/06","2025/08/07","2025/08/07","1673601179","1","2025/08/06","21:37","2025/08/08","12:58"
"D","2025/08/07","482841","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","118471219","","マグレカナール","約３００ｇ","1.00","PC","2.90","1934.00","g","5608","0","5608","","外税","5608","0","0","0","0","5608","2025/08/06","2025/08/07","2025/08/07","2025/08/07","1673601748","1","2025/08/06","21:38","2025/08/08","12:58"
"D","2025/08/08","483327","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596741","","黄ズッキーニ","","0.00","本","350.00","1.00","本","350","28","378","","外税","2710","215","0","0","0","2925","2025/08/08","2025/08/08","2025/08/08","2025/08/08","1674263547","1","2025/08/08","01:46","2025/08/09","11:34"
"D","2025/08/08","483327","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596715","","ズッキーニ","","0.00","本","180.00","1.00","本","180","14","194","","外税","","","","","","","2025/08/08","2025/08/08","2025/08/08","2025/08/08","1674263547","2","2025/08/08","01:46","2025/08/09","11:34"
"D","2025/08/08","483327","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597029","","赤水菜","","0.00","PC","350.00","1.00","PC","350","28","378","","外税","","","","","","","2025/08/08","2025/08/08","2025/08/08","2025/08/08","1674263547","3","2025/08/08","01:46","2025/08/09","11:34"
"D","2025/08/08","483327","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597091","","黄パプリカ","","0.00","個","200.00","1.00","個","200","16","216","","外税","","","","","","","2025/08/08","2025/08/08","2025/08/08","2025/08/08","1674263547","4","2025/08/08","01:46","2025/08/09","11:34"
"D","2025/08/08","483327","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597093","","赤パプリカ","","0.00","個","200.00","1.00","個","200","16","216","","外税","","","","","","","2025/08/08","2025/08/08","2025/08/08","2025/08/08","1674263547","5","2025/08/08","01:46","2025/08/09","11:34"
"D","2025/08/08","483327","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","94287634","","緑パプリカ","","0.00","個","330.00","1.00","個","330","26","356","","外税","","","","","","","2025/08/08","2025/08/08","2025/08/08","2025/08/08","1674263547","6","2025/08/08","01:46","2025/08/09","11:34"
"D","2025/08/08","483327","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597086","","ベビーリーフ","","0.00","PC","300.00","1.00","PC","300","24","324","","外税","","","","","","","2025/08/08","2025/08/08","2025/08/08","2025/08/08","1674263547","7","2025/08/08","01:46","2025/08/09","11:34"
"D","2025/08/08","483327","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","168515799","","トマト　バラ","","0.00","個","120.00","1.00","個","120","9","129","","外税","","","","","","","2025/08/08","2025/08/08","2025/08/08","2025/08/08","1674263547","8","2025/08/08","01:46","2025/08/09","11:34"
"D","2025/08/08","483327","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","98916432","","カラフルミニトマト","","0.00","PC","450.00","1.00","PC","450","36","486","","外税","","","","","","","2025/08/08","2025/08/08","2025/08/08","2025/08/08","1674263547","9","2025/08/08","01:46","2025/08/09","11:34"
"D","2025/08/08","483327","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596625","","アボカド","","0.00","個","230.00","1.00","個","230","18","248","","外税","","","","","","","2025/08/08","2025/08/08","2025/08/08","2025/08/08","1674263547","10","2025/08/08","01:46","2025/08/09","11:34"
"D","2025/08/08","483329","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597087","","玉子　パック","Lサイズ","0.00","PC","320.00","2.00","PC","640","51","691","","外税","640","51","0","0","0","691","2025/08/08","2025/08/08","2025/08/08","2025/08/08","1674265202","1","2025/08/08","01:50","2025/08/09","11:34"
"D","2025/08/08","483394","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","前島　瑞","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","170740401","","アルカン　ブリ・ド・モー　AOP","","0.00","PC","3680.00","1.00","PC","3680","0","3680","","外税","7380","0","0","0","0","7380","","2025/08/08","2025/08/08","2025/08/08","1674482165","1","","","2025/08/09","11:34"
"D","2025/08/08","483394","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","前島　瑞","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64672280","","モンサンミッシェル　ムール貝","１ｋｇ","0.00","kg","3700.00","1.00","PC","3700","0","3700","","外税","","","","","","","","2025/08/08","2025/08/08","2025/08/08","1674482165","2","","","2025/08/09","11:34"
"D","2025/08/11","483843","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","前島　瑞","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66106839","","Ｙシャツ","","0.00","枚","135.00","1.00","枚","135","0","135","","外税","1255","0","0","0","0","1255","","2025/08/11","2025/08/11","2025/08/11","1675395559","1","","","2025/08/14","10:59"
"D","2025/08/11","483843","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","前島　瑞","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66177757","","ナフキン","","0.00","未指定","35.00","32.00","枚","1120","0","1120","","外税","","","","","","","","2025/08/11","2025/08/11","2025/08/11","1675395559","2","","","2025/08/14","10:59"
"D","2025/08/13","483017","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","前島　瑞","","株式会社サザンクロス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","199225240","","ヴァンダル　ゴーツブラッド　 2023","750ML","12.00","本","2280.00","6.00","本","13680","0","13680","","外税","33480","0","0","0","0","33480","","2025/08/08","2025/08/13","2025/08/13","1673846194","1","","","2025/08/14","10:59"
"D","2025/08/13","483017","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","前島　瑞","","株式会社サザンクロス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","199225241","","トゥーリバーズ　ザ・スプリングス　シャルドネ　2021","750ML","12.00","本","3300.00","6.00","本","19800","0","19800","","外税","","","","","","","","2025/08/08","2025/08/13","2025/08/13","1673846194","2","","","2025/08/14","10:59"
"D","2025/08/14","482833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597028","","クレソン","","0.00","束","180.00","1.00","束","180","14","194","","外税","3200","253","0","0","0","3453","2025/08/06","2025/08/06","2025/08/14","2025/08/14","1673593226","1","2025/08/06","21:25","2025/08/15","11:48"
"D","2025/08/14","482833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","134672870","","ピーテンドリル","","0.00","PC","380.00","1.00","PC","380","30","410","","外税","","","","","","","2025/08/06","2025/08/06","2025/08/14","2025/08/14","1673593226","2","2025/08/06","21:25","2025/08/15","11:48"
"D","2025/08/14","482833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597094","","グレープフルーツ","","0.00","個","200.00","1.00","個","200","16","216","","外税","","","","","","","2025/08/06","2025/08/06","2025/08/14","2025/08/14","1673593226","3","2025/08/06","21:25","2025/08/15","11:48"
"D","2025/08/14","482833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","124647016","","ペンタス　赤","","0.00","PC","450.00","1.00","PC","450","36","486","","外税","","","","","","","2025/08/06","2025/08/06","2025/08/14","2025/08/14","1673593226","4","2025/08/06","21:25","2025/08/15","11:48"
"D","2025/08/14","482833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597004","","玉ねぎ","","0.00","kg","250.00","1.02","kg","255","20","275","","外税","","","","","","","2025/08/06","2025/08/06","2025/08/14","2025/08/14","1673593226","5","2025/08/06","21:25","2025/08/15","11:48"
"D","2025/08/14","482833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597037","","レモン","","0.00","個","75.00","1.00","個","75","6","81","","外税","","","","","","","2025/08/06","2025/08/06","2025/08/14","2025/08/14","1673593226","6","2025/08/06","21:25","2025/08/15","11:48"
"D","2025/08/14","482833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597086","","ベビーリーフ","","0.00","PC","300.00","1.00","PC","300","24","324","","外税","","","","","","","2025/08/06","2025/08/06","2025/08/14","2025/08/14","1673593226","7","2025/08/06","21:25","2025/08/15","11:48"
"D","2025/08/14","482833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596735","","ベビーコーン/ヤングコーン","","0.00","PC","220.00","1.00","PC","220","17","237","","外税","","","","","","","2025/08/06","2025/08/06","2025/08/14","2025/08/14","1673593226","8","2025/08/06","21:25","2025/08/15","11:48"
"D","2025/08/14","482833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597093","","赤パプリカ","","0.00","個","200.00","1.00","個","200","16","216","","外税","","","","","","","2025/08/06","2025/08/06","2025/08/14","2025/08/14","1673593226","9","2025/08/06","21:25","2025/08/15","11:48"
"D","2025/08/14","482833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597091","","黄パプリカ","","0.00","個","200.00","1.00","個","200","16","216","","外税","","","","","","","2025/08/06","2025/08/06","2025/08/14","2025/08/14","1673593226","10","2025/08/06","21:25","2025/08/15","11:48"
"D","2025/08/14","482833","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","94287634","","緑パプリカ","","0.00","個","330.00","1.00","個","330","26","356","","外税","","","","","","","2025/08/06","2025/08/06","2025/08/14","2025/08/14","1673593226","11","2025/08/06","21:25","2025/08/15","11:48"
